time_index,card.nic.pps.avg.t
1781847405000.0,132261
1781847420000.0,105397
1781847435000.0,117797
1781847450000.0,114422
1781847465000.0,119473
1781847480000.0,96630
1781847495000.0,112286
1781847510000.0,105178
1781847525000.0,108740
1781847540000.0,102874
1781847555000.0,98361
1781847570000.0,107482
1781847585000.0,113441
1781847600000.0,123976
1781847615000.0,119250
1781847630000.0,115595
1781847645000.0,104141
1781847660000.0,125586
1781847675000.0,120852
1781847690000.0,122538
1781847705000.0,122467
1781847720000.0,109446
1781847735000.0,107831
1781847750000.0,117358
1781847765000.0,112062
1781847780000.0,115419
1781847795000.0,111804
1781847810000.0,119200
1781847825000.0,114834
1781847840000.0,124756
1781847855000.0,125456
1781847870000.0,129280
1781847885000.0,121646
1781847900000.0,118065
1781847915000.0,116310
1781847930000.0,123878
1781847945000.0,121793
1781847960000.0,117052
1781847975000.0,116906
1781847990000.0,116257
1781848005000.0,115229
1781848020000.0,126816
1781848035000.0,122056
1781848050000.0,118995
1781848065000.0,107644
1781848080000.0,114172
1781848095000.0,119591
1781848110000.0,103689
1781848125000.0,104847
1781848140000.0,108489
1781848155000.0,104234
1781848170000.0,124852
1781848185000.0,118749
1781848200000.0,120370
1781848215000.0,127498
1781848230000.0,124859
1781848245000.0,131970
1781848260000.0,142451
1781848275000.0,127843
1781848290000.0,109272
1781848305000.0,112838
1781848320000.0,132111
1781848335000.0,110779
1781848350000.0,110528
1781848365000.0,119385
1781848380000.0,119313
1781848395000.0,128745
1781848410000.0,119394
1781848425000.0,123873
1781848440000.0,112963
1781848455000.0,131788
